,box,angry,disgust,fear,happy,sad,surprise,neutral
108,"[522, 296, 215, 270]",0.12,0.0,0.02,0.02,0.11,0.01,0.72
109,"[524, 294, 216, 270]",0.06,0.0,0.02,0.02,0.06,0.0,0.84
110,"[528, 297, 214, 269]",0.06,0.0,0.02,0.01,0.08,0.0,0.83
111,"[532, 299, 211, 264]",0.05,0.0,0.02,0.02,0.13,0.01,0.78
112,"[536, 300, 210, 260]",0.05,0.0,0.01,0.01,0.16,0.0,0.76
113,"[538, 303, 208, 256]",0.04,0.0,0.01,0.0,0.1,0.0,0.84
114,"[537, 311, 210, 257]",0.05,0.0,0.01,0.01,0.12,0.0,0.81
115,"[540, 306, 210, 259]",0.03,0.0,0.01,0.01,0.08,0.0,0.87
116,"[538, 307, 212, 261]",0.03,0.0,0.01,0.01,0.08,0.0,0.87
117,"[537, 302, 213, 267]",0.05,0.0,0.01,0.01,0.14,0.0,0.8
118,"[538, 308, 213, 264]",0.05,0.0,0.01,0.01,0.12,0.0,0.8
119,"[537, 307, 213, 265]",0.03,0.0,0.01,0.01,0.07,0.0,0.89
120,"[539, 309, 211, 264]",0.04,0.0,0.01,0.01,0.11,0.0,0.84
121,"[539, 310, 213, 263]",0.03,0.0,0.01,0.01,0.05,0.0,0.9
122,"[537, 307, 215, 266]",0.03,0.0,0.01,0.01,0.06,0.0,0.89
123,"[535, 305, 216, 270]",0.03,0.0,0.01,0.01,0.05,0.0,0.91
124,"[533, 307, 215, 268]",0.04,0.0,0.01,0.01,0.06,0.0,0.89
125,"[530, 305, 216, 269]",0.04,0.0,0.01,0.01,0.06,0.0,0.89
126,"[530, 306, 216, 268]",0.04,0.0,0.01,0.01,0.05,0.0,0.9
127,"[531, 309, 214, 266]",0.05,0.0,0.01,0.01,0.06,0.0,0.87
128,"[531, 316, 213, 262]",0.04,0.0,0.01,0.01,0.09,0.0,0.84
129,"[529, 314, 214, 263]",0.04,0.0,0.01,0.01,0.09,0.0,0.86
130,"[527, 313, 215, 265]",0.06,0.0,0.01,0.0,0.12,0.0,0.8
131,"[527, 314, 214, 264]",0.05,0.0,0.01,0.0,0.09,0.0,0.84
132,"[526, 316, 213, 261]",0.03,0.0,0.01,0.01,0.06,0.0,0.89
133,"[526, 315, 212, 263]",0.05,0.0,0.01,0.01,0.09,0.0,0.84
134,"[526, 316, 213, 262]",0.05,0.0,0.01,0.01,0.08,0.0,0.85
135,"[527, 316, 214, 262]",0.05,0.0,0.01,0.01,0.09,0.0,0.84
136,"[529, 317, 213, 261]",0.05,0.0,0.02,0.01,0.07,0.0,0.85
137,"[528, 315, 215, 262]",0.05,0.0,0.02,0.0,0.09,0.0,0.83
138,"[530, 316, 213, 261]",0.05,0.0,0.02,0.01,0.12,0.0,0.8
139,"[530, 310, 213, 264]",0.05,0.0,0.01,0.01,0.08,0.0,0.85
140,"[531, 310, 213, 264]",0.04,0.0,0.01,0.0,0.07,0.0,0.87
141,"[530, 308, 214, 266]",0.03,0.0,0.01,0.01,0.06,0.0,0.9
142,"[530, 310, 214, 264]",0.04,0.0,0.01,0.0,0.05,0.0,0.89
143,"[530, 309, 214, 265]",0.03,0.0,0.01,0.0,0.05,0.0,0.91
144,"[532, 317, 210, 259]",0.06,0.0,0.01,0.01,0.12,0.0,0.8
145,"[528, 311, 215, 265]",0.06,0.0,0.01,0.02,0.06,0.0,0.84
146,"[529, 309, 215, 268]",0.05,0.0,0.01,0.01,0.07,0.0,0.85
147,"[529, 307, 217, 270]",0.05,0.0,0.01,0.01,0.04,0.0,0.9
148,"[529, 306, 217, 270]",0.04,0.0,0.01,0.01,0.03,0.0,0.92
149,"[529, 306, 217, 272]",0.04,0.0,0.01,0.01,0.04,0.0,0.89
150,"[528, 312, 217, 267]",0.04,0.0,0.02,0.01,0.06,0.0,0.87
151,"[528, 314, 215, 265]",0.06,0.0,0.03,0.01,0.07,0.01,0.82
152,"[528, 312, 215, 268]",0.04,0.0,0.02,0.01,0.06,0.0,0.85
153,"[527, 314, 216, 265]",0.04,0.0,0.02,0.01,0.06,0.0,0.86
154,"[529, 311, 214, 265]",0.04,0.0,0.02,0.01,0.04,0.01,0.88
155,"[530, 311, 213, 262]",0.04,0.0,0.02,0.02,0.04,0.01,0.89
156,"[529, 306, 214, 264]",0.04,0.0,0.01,0.01,0.04,0.0,0.89
157,"[531, 308, 213, 264]",0.04,0.0,0.01,0.01,0.05,0.0,0.89
158,"[529, 297, 217, 282]",0.02,0.0,0.01,0.03,0.04,0.0,0.9
159,"[529, 305, 215, 268]",0.03,0.0,0.0,0.01,0.04,0.0,0.91
160,"[529, 309, 213, 266]",0.03,0.0,0.01,0.02,0.04,0.0,0.9
161,"[529, 308, 213, 266]",0.03,0.0,0.01,0.03,0.04,0.0,0.9
162,"[529, 312, 212, 262]",0.06,0.0,0.01,0.01,0.1,0.0,0.81
163,"[529, 308, 212, 265]",0.04,0.0,0.01,0.01,0.08,0.0,0.86
164,"[529, 312, 213, 263]",0.03,0.0,0.01,0.01,0.08,0.0,0.87
165,"[529, 311, 213, 264]",0.04,0.0,0.01,0.01,0.06,0.0,0.88
166,"[529, 313, 215, 263]",0.02,0.0,0.01,0.01,0.05,0.0,0.91
167,"[528, 298, 215, 276]",0.04,0.0,0.01,0.02,0.06,0.0,0.87
168,"[528, 305, 216, 270]",0.05,0.0,0.01,0.02,0.07,0.0,0.84
169,"[529, 307, 215, 263]",0.04,0.0,0.01,0.01,0.06,0.0,0.88
170,"[528, 307, 215, 263]",0.05,0.0,0.01,0.01,0.07,0.0,0.86
171,"[529, 305, 214, 265]",0.04,0.0,0.01,0.01,0.04,0.0,0.9
172,"[528, 296, 215, 276]",0.03,0.0,0.01,0.01,0.05,0.0,0.89
173,"[530, 310, 213, 263]",0.04,0.0,0.01,0.01,0.06,0.0,0.88
174,"[528, 309, 212, 265]",0.05,0.0,0.01,0.02,0.09,0.0,0.84
175,"[527, 311, 212, 264]",0.07,0.0,0.01,0.01,0.14,0.01,0.76
176,"[525, 311, 211, 262]",0.06,0.0,0.01,0.0,0.16,0.0,0.76
177,"[525, 312, 212, 262]",0.06,0.0,0.01,0.0,0.14,0.0,0.79
178,"[526, 310, 213, 264]",0.05,0.0,0.01,0.01,0.16,0.0,0.77
179,"[528, 309, 213, 265]",0.04,0.0,0.01,0.01,0.09,0.0,0.86
180,"[530, 304, 215, 268]",0.05,0.0,0.01,0.01,0.05,0.0,0.88
181,"[531, 303, 215, 269]",0.03,0.0,0.0,0.01,0.03,0.0,0.93
182,"[532, 307, 215, 269]",0.03,0.0,0.01,0.01,0.04,0.0,0.9
183,"[531, 308, 215, 267]",0.03,0.0,0.01,0.02,0.03,0.0,0.9
184,"[529, 309, 215, 268]",0.04,0.0,0.02,0.02,0.04,0.0,0.88
185,"[528, 308, 216, 268]",0.04,0.0,0.01,0.02,0.04,0.0,0.88
186,"[528, 309, 216, 268]",0.04,0.0,0.02,0.03,0.04,0.0,0.88
187,"[526, 310, 216, 268]",0.04,0.0,0.01,0.01,0.05,0.0,0.89
188,"[526, 313, 215, 265]",0.05,0.0,0.01,0.01,0.07,0.0,0.85
189,"[527, 312, 214, 264]",0.04,0.0,0.01,0.02,0.04,0.0,0.89
190,"[526, 315, 216, 263]",0.06,0.0,0.01,0.02,0.05,0.0,0.85
191,"[527, 310, 216, 265]",0.05,0.0,0.01,0.01,0.06,0.0,0.86
192,"[528, 310, 216, 266]",0.05,0.0,0.01,0.03,0.05,0.0,0.86
193,"[529, 311, 217, 265]",0.05,0.0,0.01,0.02,0.05,0.0,0.86
194,"[530, 309, 216, 266]",0.06,0.0,0.01,0.02,0.07,0.0,0.84
195,"[531, 310, 215, 265]",0.05,0.0,0.01,0.02,0.05,0.0,0.86
196,"[530, 312, 215, 264]",0.05,0.0,0.01,0.03,0.07,0.01,0.83
197,"[529, 312, 215, 263]",0.06,0.0,0.01,0.02,0.08,0.0,0.84
198,"[528, 314, 217, 265]",0.02,0.0,0.01,0.01,0.06,0.01,0.9
199,"[532, 323, 212, 256]",0.04,0.0,0.02,0.0,0.08,0.0,0.85
200,"[530, 320, 215, 261]",0.06,0.0,0.02,0.01,0.11,0.0,0.81
201,"[528, 311, 216, 265]",0.06,0.0,0.01,0.01,0.07,0.0,0.86
202,"[527, 315, 218, 264]",0.04,0.0,0.01,0.01,0.09,0.0,0.85
203,"[527, 315, 216, 264]",0.04,0.0,0.01,0.02,0.09,0.0,0.84
204,"[527, 314, 216, 266]",0.05,0.0,0.01,0.01,0.09,0.0,0.84
205,"[528, 314, 215, 266]",0.04,0.0,0.02,0.02,0.1,0.01,0.82
206,"[529, 318, 213, 263]",0.04,0.0,0.02,0.02,0.16,0.0,0.76
207,"[528, 316, 216, 267]",0.04,0.0,0.03,0.03,0.13,0.01,0.77
208,"[530, 321, 213, 260]",0.04,0.0,0.02,0.01,0.07,0.0,0.86
209,"[527, 314, 217, 267]",0.03,0.0,0.01,0.03,0.04,0.0,0.88
210,"[527, 315, 216, 265]",0.04,0.0,0.01,0.03,0.06,0.0,0.85
211,"[526, 314, 218, 266]",0.04,0.0,0.01,0.03,0.06,0.0,0.86
212,"[526, 310, 218, 268]",0.04,0.0,0.01,0.03,0.04,0.0,0.87
213,"[527, 313, 218, 266]",0.04,0.0,0.01,0.02,0.05,0.0,0.89
214,"[527, 314, 218, 264]",0.03,0.0,0.01,0.02,0.05,0.0,0.89
215,"[527, 315, 216, 266]",0.05,0.0,0.01,0.07,0.08,0.0,0.8
216,"[532, 321, 215, 260]",0.03,0.0,0.01,0.05,0.05,0.0,0.86
217,"[534, 321, 212, 258]",0.02,0.0,0.01,0.04,0.05,0.0,0.88
218,"[534, 321, 211, 258]",0.04,0.0,0.01,0.04,0.05,0.0,0.86
219,"[534, 321, 212, 258]",0.03,0.0,0.01,0.02,0.06,0.0,0.87
220,"[535, 321, 212, 259]",0.03,0.0,0.01,0.01,0.06,0.0,0.89
221,"[534, 319, 213, 263]",0.06,0.0,0.02,0.02,0.07,0.0,0.83
222,"[535, 320, 213, 261]",0.04,0.0,0.01,0.01,0.06,0.0,0.88
223,"[528, 312, 218, 269]",0.04,0.0,0.01,0.02,0.04,0.0,0.88
224,"[535, 318, 214, 264]",0.03,0.0,0.01,0.01,0.05,0.0,0.9
225,"[528, 313, 217, 268]",0.06,0.0,0.01,0.02,0.06,0.0,0.84
226,"[534, 323, 211, 258]",0.05,0.0,0.03,0.0,0.05,0.0,0.86
227,"[533, 320, 213, 262]",0.06,0.0,0.02,0.01,0.06,0.0,0.85
228,"[532, 319, 213, 263]",0.03,0.0,0.02,0.0,0.04,0.0,0.9
229,"[533, 322, 213, 259]",0.06,0.0,0.03,0.0,0.06,0.0,0.85
230,"[527, 318, 217, 263]",0.07,0.0,0.03,0.01,0.07,0.01,0.81
231,"[528, 320, 215, 260]",0.05,0.0,0.02,0.01,0.06,0.01,0.86
232,"[527, 320, 215, 259]",0.04,0.0,0.01,0.01,0.04,0.0,0.9
233,"[527, 317, 217, 264]",0.06,0.0,0.02,0.01,0.05,0.0,0.86
234,"[526, 317, 218, 264]",0.05,0.0,0.01,0.01,0.05,0.0,0.87
235,"[527, 316, 217, 265]",0.06,0.0,0.02,0.01,0.06,0.0,0.85
236,"[530, 323, 213, 259]",0.04,0.0,0.02,0.0,0.06,0.0,0.87
237,"[527, 318, 216, 262]",0.08,0.0,0.02,0.01,0.06,0.01,0.82
238,"[528, 320, 213, 261]",0.08,0.0,0.02,0.01,0.07,0.01,0.81
239,"[528, 317, 214, 264]",0.1,0.0,0.02,0.02,0.09,0.0,0.77
240,"[528, 317, 216, 264]",0.06,0.0,0.02,0.01,0.05,0.0,0.86
241,"[527, 311, 219, 269]",0.08,0.0,0.02,0.02,0.05,0.0,0.82
242,"[528, 314, 217, 266]",0.08,0.0,0.02,0.01,0.06,0.0,0.83
243,"[527, 312, 218, 267]",0.11,0.0,0.03,0.01,0.06,0.01,0.78
244,"[527, 312, 218, 268]",0.08,0.0,0.02,0.01,0.06,0.0,0.82
245,"[526, 310, 219, 269]",0.06,0.0,0.01,0.01,0.05,0.0,0.86
246,"[526, 313, 218, 268]",0.07,0.0,0.02,0.02,0.08,0.0,0.81
247,"[530, 317, 214, 266]",0.06,0.0,0.03,0.02,0.06,0.0,0.82
248,"[526, 311, 219, 267]",0.05,0.0,0.01,0.1,0.03,0.0,0.81
249,"[532, 307, 218, 268]",0.07,0.0,0.02,0.19,0.05,0.0,0.67
250,"[544, 303, 217, 267]",0.03,0.0,0.01,0.45,0.03,0.0,0.47
251,"[557, 302, 215, 263]",0.02,0.0,0.01,0.49,0.04,0.0,0.43
252,"[567, 291, 215, 268]",0.02,0.0,0.0,0.59,0.03,0.0,0.35
253,"[577, 290, 212, 264]",0.02,0.0,0.01,0.6,0.02,0.01,0.35
254,"[586, 293, 206, 254]",0.03,0.0,0.01,0.38,0.04,0.01,0.53
255,"[592, 284, 223, 276]",0.02,0.0,0.01,0.59,0.04,0.0,0.33
256,"[604, 294, 202, 251]",0.03,0.0,0.01,0.21,0.05,0.01,0.68
257,"[609, 291, 204, 252]",0.03,0.0,0.01,0.18,0.06,0.0,0.72
258,"[615, 291, 202, 253]",0.02,0.0,0.01,0.19,0.06,0.01,0.72
259,"[620, 291, 204, 255]",0.01,0.0,0.01,0.18,0.07,0.01,0.72
260,"[622, 292, 205, 252]",0.04,0.0,0.03,0.2,0.16,0.01,0.56
261,"[621, 288, 211, 264]",0.03,0.0,0.01,0.12,0.16,0.0,0.67
262,"[619, 285, 213, 270]",0.1,0.0,0.02,0.16,0.25,0.01,0.46
263,"[625, 289, 210, 268]",0.05,0.0,0.03,0.24,0.27,0.01,0.4
264,"[624, 287, 212, 271]",0.16,0.0,0.04,0.27,0.33,0.04,0.16
265,"[624, 295, 208, 255]",0.06,0.0,0.05,0.05,0.28,0.01,0.56
266,"[626, 296, 207, 254]",0.04,0.0,0.03,0.03,0.16,0.01,0.73
267,"[625, 296, 206, 254]",0.04,0.0,0.03,0.04,0.08,0.01,0.78
268,"[624, 296, 207, 254]",0.05,0.0,0.03,0.03,0.13,0.01,0.75
269,"[626, 298, 205, 251]",0.05,0.0,0.02,0.01,0.11,0.01,0.8
270,"[623, 293, 212, 259]",0.02,0.0,0.04,0.01,0.48,0.0,0.44
271,"[624, 295, 209, 251]",0.06,0.0,0.05,0.38,0.19,0.02,0.3
272,"[623, 297, 207, 255]",0.05,0.0,0.03,0.01,0.15,0.0,0.76
273,"[623, 295, 205, 256]",0.05,0.0,0.01,0.01,0.12,0.0,0.79
274,"[624, 297, 206, 255]",0.04,0.0,0.02,0.01,0.16,0.0,0.77
275,"[622, 295, 208, 258]",0.04,0.0,0.01,0.01,0.12,0.0,0.82
276,"[622, 296, 204, 257]",0.04,0.0,0.02,0.01,0.15,0.0,0.78
277,"[620, 296, 203, 255]",0.06,0.0,0.01,0.01,0.14,0.0,0.78
278,"[616, 295, 213, 267]",0.04,0.0,0.05,0.01,0.1,0.0,0.8
279,"[615, 295, 214, 267]",0.04,0.0,0.03,0.01,0.11,0.0,0.8
280,"[617, 299, 202, 253]",0.03,0.0,0.01,0.01,0.1,0.0,0.86
281,"[616, 297, 204, 257]",0.03,0.0,0.01,0.01,0.08,0.0,0.86
282,"[608, 288, 224, 285]",0.05,0.0,0.04,0.08,0.15,0.0,0.67
283,"[607, 289, 227, 291]",0.02,0.0,0.04,0.06,0.08,0.0,0.8
284,"[611, 292, 208, 266]",0.02,0.0,0.02,0.04,0.08,0.0,0.84
285,"[610, 292, 208, 266]",0.01,0.0,0.01,0.03,0.07,0.0,0.88
286,"[610, 292, 207, 265]",0.02,0.0,0.01,0.02,0.06,0.0,0.88
287,"[609, 296, 207, 261]",0.02,0.0,0.01,0.03,0.05,0.0,0.89
288,"[608, 295, 208, 262]",0.02,0.0,0.01,0.03,0.05,0.0,0.88
289,"[610, 297, 203, 255]",0.03,0.0,0.01,0.01,0.04,0.0,0.9
290,"[610, 298, 202, 253]",0.03,0.0,0.01,0.02,0.03,0.0,0.9
291,"[606, 288, 211, 266]",0.05,0.0,0.02,0.02,0.08,0.0,0.83
292,"[605, 289, 210, 268]",0.03,0.0,0.01,0.06,0.05,0.0,0.84
293,"[603, 287, 212, 269]",0.02,0.0,0.01,0.05,0.03,0.0,0.9
294,"[602, 297, 207, 260]",0.03,0.0,0.01,0.14,0.05,0.0,0.77
295,"[603, 298, 204, 256]",0.03,0.0,0.02,0.17,0.08,0.0,0.7
296,"[603, 296, 207, 257]",0.02,0.0,0.01,0.1,0.03,0.0,0.83
297,"[604, 293, 206, 260]",0.02,0.0,0.01,0.04,0.04,0.0,0.89
298,"[602, 294, 209, 262]",0.03,0.0,0.01,0.05,0.05,0.0,0.86
