,box,angry,disgust,fear,happy,sad,surprise,neutral
215,"[525, 219, 190, 230]",0.13,0.0,0.18,0.06,0.18,0.01,0.45
216,"[525, 218, 189, 231]",0.12,0.0,0.19,0.05,0.2,0.01,0.43
217,"[526, 218, 189, 230]",0.12,0.0,0.18,0.05,0.15,0.01,0.5
218,"[526, 219, 189, 230]",0.1,0.0,0.17,0.05,0.17,0.01,0.5
219,"[526, 218, 190, 230]",0.05,0.0,0.15,0.04,0.15,0.01,0.61
220,"[527, 218, 188, 230]",0.07,0.0,0.16,0.05,0.14,0.01,0.56
221,"[526, 216, 190, 233]",0.06,0.0,0.12,0.23,0.18,0.01,0.41
222,"[527, 218, 189, 231]",0.12,0.0,0.21,0.05,0.17,0.02,0.44
223,"[526, 218, 190, 231]",0.14,0.0,0.2,0.05,0.16,0.01,0.43
224,"[526, 217, 189, 232]",0.1,0.0,0.17,0.08,0.17,0.02,0.46
225,"[525, 215, 190, 233]",0.08,0.0,0.16,0.07,0.16,0.01,0.51
226,"[525, 217, 188, 232]",0.23,0.0,0.16,0.08,0.21,0.01,0.31
227,"[525, 216, 188, 233]",0.16,0.0,0.12,0.05,0.19,0.01,0.47
228,"[526, 218, 189, 231]",0.13,0.0,0.14,0.04,0.14,0.01,0.53
229,"[527, 217, 189, 231]",0.16,0.0,0.15,0.08,0.11,0.01,0.49
230,"[528, 217, 189, 232]",0.12,0.0,0.16,0.09,0.13,0.01,0.5
231,"[528, 218, 189, 230]",0.13,0.0,0.17,0.08,0.11,0.01,0.51
232,"[528, 217, 188, 231]",0.07,0.0,0.15,0.08,0.11,0.01,0.58
233,"[527, 217, 190, 231]",0.09,0.0,0.18,0.06,0.14,0.01,0.51
234,"[527, 218, 189, 229]",0.1,0.0,0.16,0.07,0.11,0.02,0.54
235,"[526, 217, 189, 231]",0.07,0.0,0.19,0.09,0.11,0.01,0.54
236,"[525, 218, 190, 230]",0.14,0.0,0.18,0.1,0.14,0.01,0.44
237,"[525, 218, 190, 229]",0.1,0.0,0.15,0.11,0.15,0.01,0.48
238,"[524, 217, 191, 230]",0.11,0.0,0.18,0.11,0.14,0.01,0.44
239,"[525, 217, 190, 230]",0.09,0.0,0.13,0.16,0.11,0.01,0.5
240,"[524, 217, 187, 231]",0.15,0.0,0.12,0.13,0.19,0.0,0.41
241,"[524, 218, 187, 231]",0.16,0.0,0.09,0.19,0.14,0.0,0.42
242,"[523, 218, 192, 236]",0.21,0.0,0.12,0.19,0.21,0.0,0.27
243,"[523, 222, 193, 234]",0.12,0.0,0.1,0.25,0.17,0.01,0.35
244,"[524, 222, 192, 232]",0.11,0.0,0.15,0.12,0.18,0.01,0.43
245,"[523, 217, 192, 232]",0.15,0.0,0.14,0.17,0.2,0.0,0.34
246,"[524, 216, 192, 232]",0.08,0.0,0.1,0.12,0.14,0.0,0.55
