,box,angry,disgust,fear,happy,sad,surprise,neutral
142,"[657, 312, 160, 198]",0.38,0.0,0.07,0.02,0.25,0.0,0.27
143,"[589, 626, 32, 39]",0.23,0.01,0.11,0.22,0.26,0.08,0.1
144,"[659, 314, 170, 203]",0.12,0.0,0.03,0.07,0.33,0.0,0.44
145,"[571, 302, 170, 218]",0.12,0.01,0.03,0.0,0.33,0.0,0.52
146,"[595, 300, 176, 217]",0.18,0.01,0.08,0.01,0.27,0.01,0.45
147,"[563, 279, 180, 230]",0.15,0.0,0.07,0.0,0.37,0.0,0.4
148,"[561, 282, 180, 229]",0.2,0.01,0.08,0.0,0.28,0.0,0.41
149,"[565, 279, 179, 227]",0.11,0.0,0.09,0.0,0.31,0.0,0.48
150,"[555, 270, 185, 234]",0.09,0.0,0.08,0.0,0.37,0.0,0.45
151,"[544, 260, 192, 248]",0.15,0.0,0.11,0.0,0.33,0.0,0.4
152,"[517, 256, 212, 262]",0.22,0.01,0.15,0.0,0.29,0.01,0.32
153,"[493, 252, 218, 268]",0.2,0.01,0.16,0.01,0.3,0.01,0.32
154,"[581, 384, 156, 185]",0.52,0.0,0.18,0.1,0.19,0.0,0.02
155,"[479, 298, 217, 275]",0.2,0.0,0.17,0.0,0.32,0.01,0.29
156,"[455, 283, 229, 284]",0.21,0.01,0.15,0.0,0.31,0.01,0.31
157,"[378, 285, 234, 291]",0.15,0.01,0.08,0.0,0.18,0.0,0.58
158,"[435, 291, 226, 280]",0.12,0.0,0.07,0.05,0.22,0.0,0.52
159,"[456, 305, 214, 259]",0.09,0.0,0.2,0.01,0.24,0.0,0.46
160,"[470, 295, 225, 268]",0.11,0.0,0.18,0.02,0.19,0.0,0.5
161,"[518, 307, 208, 258]",0.12,0.0,0.21,0.01,0.2,0.0,0.46
162,"[494, 300, 217, 264]",0.18,0.0,0.17,0.0,0.5,0.0,0.15
163,"[453, 303, 222, 270]",0.08,0.0,0.08,0.02,0.4,0.0,0.4
164,"[618, 292, 185, 234]",0.15,0.0,0.13,0.0,0.51,0.0,0.22
165,"[604, 293, 182, 233]",0.11,0.0,0.1,0.0,0.6,0.0,0.19
166,"[595, 292, 182, 231]",0.12,0.0,0.05,0.0,0.34,0.0,0.48
167,"[594, 293, 179, 229]",0.12,0.0,0.07,0.0,0.4,0.0,0.41
168,"[592, 297, 174, 224]",0.22,0.0,0.11,0.0,0.5,0.0,0.16
169,"[592, 301, 171, 223]",0.23,0.01,0.16,0.0,0.43,0.0,0.17
170,"[594, 302, 168, 220]",0.18,0.01,0.15,0.0,0.47,0.0,0.19
171,"[588, 295, 180, 228]",0.17,0.01,0.09,0.0,0.58,0.0,0.15
172,"[593, 291, 184, 235]",0.12,0.01,0.11,0.0,0.54,0.0,0.22
173,"[615, 299, 177, 225]",0.12,0.0,0.13,0.0,0.62,0.0,0.12
174,"[643, 303, 175, 218]",0.09,0.01,0.09,0.0,0.36,0.0,0.44
175,"[679, 336, 158, 194]",0.02,0.0,0.02,0.06,0.18,0.0,0.72
176,"[621, 295, 177, 226]",0.24,0.0,0.06,0.01,0.48,0.0,0.21
177,"[618, 295, 175, 221]",0.22,0.0,0.13,0.0,0.46,0.0,0.18
178,"[607, 287, 185, 233]",0.07,0.0,0.04,0.02,0.19,0.0,0.68
179,"[618, 295, 178, 227]",0.15,0.0,0.07,0.0,0.56,0.0,0.21
180,"[631, 310, 167, 207]",0.12,0.0,0.13,0.29,0.2,0.0,0.26
181,"[648, 300, 174, 216]",0.05,0.0,0.01,0.78,0.04,0.0,0.11
182,"[645, 298, 174, 218]",0.04,0.0,0.01,0.77,0.03,0.0,0.14
183,"[643, 294, 177, 223]",0.01,0.0,0.0,0.93,0.01,0.0,0.05
184,"[639, 294, 167, 209]",0.06,0.01,0.07,0.7,0.08,0.01,0.08
185,"[653, 318, 181, 214]",0.21,0.01,0.1,0.02,0.4,0.01,0.25
186,"[616, 306, 181, 225]",0.24,0.0,0.16,0.0,0.33,0.01,0.25
187,"[597, 303, 150, 185]",0.15,0.25,0.1,0.0,0.46,0.0,0.04
188,"[535, 314, 160, 195]",0.28,0.06,0.06,0.38,0.1,0.0,0.12
189,"[487, 279, 224, 263]",0.34,0.05,0.11,0.0,0.25,0.0,0.25
190,"[581, 287, 189, 235]",0.27,0.11,0.16,0.01,0.29,0.0,0.17
191,"[591, 292, 181, 229]",0.16,0.0,0.11,0.0,0.46,0.0,0.27
192,"[589, 296, 176, 226]",0.12,0.0,0.11,0.0,0.46,0.0,0.31
193,"[590, 301, 172, 220]",0.16,0.01,0.12,0.0,0.49,0.0,0.22
194,"[590, 299, 174, 222]",0.21,0.0,0.12,0.0,0.38,0.0,0.28
195,"[599, 302, 167, 220]",0.16,0.01,0.12,0.0,0.31,0.0,0.4
196,"[594, 292, 177, 226]",0.11,0.0,0.07,0.0,0.36,0.0,0.46
197,"[594, 301, 167, 215]",0.25,0.01,0.19,0.0,0.37,0.0,0.18
198,"[593, 302, 165, 211]",0.19,0.01,0.16,0.0,0.39,0.0,0.25
199,"[620, 299, 176, 219]",0.41,0.0,0.09,0.0,0.42,0.0,0.07
200,"[554, 647, 29, 38]",0.29,0.01,0.09,0.11,0.33,0.04,0.13
201,"[643, 313, 170, 209]",0.17,0.0,0.12,0.0,0.32,0.0,0.38
202,"[576, 651, 30, 39]",0.43,0.01,0.07,0.15,0.19,0.08,0.07
203,"[573, 651, 28, 36]",0.44,0.02,0.1,0.09,0.24,0.04,0.07
204,"[643, 315, 168, 208]",0.27,0.0,0.12,0.0,0.45,0.0,0.15
205,"[703, 681, 25, 33]",0.03,0.0,0.1,0.18,0.62,0.01,0.07
206,"[622, 303, 170, 214]",0.25,0.0,0.11,0.0,0.44,0.0,0.19
207,"[617, 296, 171, 220]",0.22,0.0,0.15,0.0,0.39,0.0,0.23
208,"[592, 282, 189, 241]",0.17,0.0,0.11,0.01,0.41,0.01,0.29
209,"[616, 304, 175, 222]",0.13,0.0,0.15,0.0,0.43,0.0,0.29
210,"[653, 306, 165, 201]",0.1,0.0,0.06,0.01,0.48,0.0,0.35
211,"[696, 316, 134, 178]",0.18,0.01,0.06,0.0,0.45,0.0,0.29
212,"[655, 316, 166, 199]",0.33,0.0,0.08,0.03,0.28,0.01,0.28
213,"[572, 647, 28, 38]",0.28,0.0,0.09,0.13,0.28,0.09,0.12
214,"[578, 272, 190, 229]",0.25,0.01,0.09,0.04,0.53,0.0,0.08
215,"[331, 339, 276, 335]",0.2,0.02,0.11,0.01,0.32,0.01,0.33
216,"[590, 303, 160, 203]",0.2,0.14,0.18,0.0,0.43,0.0,0.04
217,"[588, 300, 175, 219]",0.28,0.03,0.18,0.0,0.42,0.01,0.08
218,"[533, 637, 26, 35]",0.24,0.01,0.07,0.08,0.35,0.13,0.12
219,"[588, 293, 173, 220]",0.13,0.01,0.1,0.0,0.57,0.0,0.18
220,"[590, 293, 174, 223]",0.16,0.01,0.09,0.0,0.43,0.01,0.29
221,"[529, 644, 29, 39]",0.35,0.01,0.07,0.08,0.35,0.08,0.06
222,"[629, 308, 141, 195]",0.14,0.0,0.17,0.0,0.55,0.01,0.13
223,"[595, 301, 168, 216]",0.16,0.0,0.24,0.0,0.32,0.02,0.25
224,"[596, 299, 168, 218]",0.23,0.01,0.19,0.0,0.47,0.02,0.1
225,"[619, 305, 150, 204]",0.2,0.01,0.1,0.0,0.5,0.0,0.19
226,"[597, 293, 175, 225]",0.23,0.01,0.09,0.0,0.43,0.0,0.22
227,"[596, 299, 167, 216]",0.28,0.0,0.08,0.0,0.39,0.0,0.24
228,"[523, 642, 30, 38]",0.35,0.01,0.07,0.09,0.36,0.05,0.06
229,"[597, 295, 174, 220]",0.22,0.0,0.04,0.01,0.27,0.0,0.46
230,"[597, 300, 166, 214]",0.19,0.0,0.07,0.0,0.4,0.0,0.33
231,"[596, 299, 167, 216]",0.22,0.0,0.05,0.0,0.36,0.0,0.37
232,"[598, 300, 166, 214]",0.17,0.0,0.04,0.0,0.29,0.0,0.5
233,"[599, 298, 166, 214]",0.15,0.0,0.05,0.0,0.42,0.0,0.37
