,box,angry,disgust,fear,happy,sad,surprise,neutral
228,"[676, 279, 198, 256]",0.07,0.0,0.24,0.2,0.16,0.01,0.32
229,"[674, 281, 199, 256]",0.07,0.0,0.21,0.2,0.21,0.01,0.3
230,"[667, 265, 214, 258]",0.08,0.0,0.12,0.27,0.17,0.0,0.36
231,"[680, 280, 202, 260]",0.04,0.0,0.08,0.45,0.17,0.0,0.26
232,"[688, 286, 202, 253]",0.06,0.0,0.17,0.15,0.21,0.0,0.4
233,"[692, 280, 207, 260]",0.04,0.0,0.29,0.05,0.28,0.0,0.35
234,"[693, 280, 205, 261]",0.03,0.0,0.27,0.07,0.22,0.0,0.4
235,"[692, 284, 203, 258]",0.03,0.0,0.37,0.02,0.21,0.0,0.35
236,"[685, 281, 204, 263]",0.03,0.0,0.32,0.04,0.19,0.01,0.42
237,"[681, 279, 207, 266]",0.05,0.0,0.33,0.09,0.14,0.01,0.38
238,"[689, 289, 201, 257]",0.05,0.0,0.2,0.1,0.18,0.0,0.47
239,"[706, 309, 179, 225]",0.06,0.0,0.17,0.13,0.22,0.01,0.4
240,"[690, 297, 200, 251]",0.05,0.0,0.11,0.17,0.19,0.0,0.49
241,"[685, 291, 204, 258]",0.04,0.0,0.14,0.13,0.17,0.01,0.52
242,"[684, 291, 206, 260]",0.03,0.0,0.2,0.1,0.19,0.0,0.46
243,"[682, 292, 207, 262]",0.02,0.0,0.14,0.06,0.21,0.0,0.56
244,"[683, 298, 204, 255]",0.02,0.0,0.1,0.11,0.14,0.0,0.62
245,"[678, 296, 207, 261]",0.04,0.0,0.2,0.11,0.25,0.0,0.39
246,"[678, 295, 209, 265]",0.03,0.0,0.15,0.07,0.26,0.0,0.49
247,"[677, 294, 207, 262]",0.04,0.0,0.2,0.03,0.28,0.0,0.45
248,"[676, 297, 203, 257]",0.05,0.0,0.29,0.03,0.21,0.0,0.41
249,"[674, 296, 205, 261]",0.04,0.0,0.21,0.04,0.3,0.0,0.41
250,"[675, 298, 203, 257]",0.06,0.0,0.24,0.1,0.15,0.01,0.45
251,"[674, 298, 205, 261]",0.03,0.0,0.22,0.09,0.21,0.01,0.43
252,"[673, 298, 207, 264]",0.05,0.0,0.23,0.05,0.28,0.01,0.38
253,"[674, 301, 206, 260]",0.06,0.0,0.22,0.06,0.22,0.0,0.43
254,"[674, 298, 208, 263]",0.05,0.0,0.17,0.06,0.24,0.0,0.48
255,"[675, 302, 207, 257]",0.06,0.0,0.22,0.1,0.23,0.01,0.38
256,"[676, 297, 209, 267]",0.07,0.0,0.15,0.29,0.22,0.0,0.28
257,"[675, 297, 208, 263]",0.04,0.0,0.13,0.13,0.17,0.01,0.52
258,"[675, 299, 204, 256]",0.05,0.0,0.22,0.14,0.2,0.0,0.38
259,"[672, 293, 205, 259]",0.05,0.0,0.28,0.12,0.21,0.01,0.34
260,"[676, 280, 202, 268]",0.04,0.0,0.27,0.14,0.18,0.01,0.37
261,"[678, 282, 201, 268]",0.04,0.0,0.26,0.06,0.17,0.01,0.46
262,"[678, 294, 208, 266]",0.05,0.0,0.22,0.14,0.22,0.0,0.37
263,"[683, 299, 203, 257]",0.03,0.0,0.15,0.07,0.21,0.0,0.52
264,"[685, 298, 204, 256]",0.03,0.0,0.16,0.04,0.2,0.0,0.56
265,"[684, 296, 205, 257]",0.04,0.0,0.25,0.04,0.2,0.0,0.47
266,"[678, 292, 208, 266]",0.05,0.0,0.23,0.09,0.23,0.0,0.39
267,"[679, 295, 206, 261]",0.04,0.0,0.28,0.05,0.21,0.0,0.41
268,"[683, 298, 205, 257]",0.03,0.0,0.16,0.05,0.19,0.0,0.56
269,"[682, 297, 208, 259]",0.05,0.0,0.15,0.08,0.21,0.0,0.52
270,"[685, 300, 202, 251]",0.04,0.0,0.22,0.07,0.18,0.0,0.48
271,"[682, 295, 206, 261]",0.02,0.0,0.16,0.03,0.17,0.0,0.61
272,"[682, 297, 204, 255]",0.04,0.0,0.19,0.08,0.18,0.01,0.5
273,"[683, 296, 204, 258]",0.03,0.0,0.16,0.06,0.18,0.0,0.57
274,"[681, 294, 207, 260]",0.03,0.0,0.13,0.1,0.22,0.0,0.52
275,"[684, 297, 206, 257]",0.03,0.0,0.16,0.05,0.15,0.0,0.6
276,"[682, 295, 208, 262]",0.04,0.0,0.21,0.05,0.19,0.01,0.5
277,"[680, 296, 208, 263]",0.04,0.0,0.18,0.17,0.18,0.0,0.42
278,"[681, 303, 205, 257]",0.04,0.0,0.21,0.07,0.22,0.0,0.46
279,"[679, 301, 207, 263]",0.04,0.0,0.17,0.03,0.29,0.0,0.47
280,"[681, 300, 206, 258]",0.07,0.0,0.27,0.08,0.21,0.0,0.36
281,"[681, 298, 207, 260]",0.04,0.0,0.25,0.07,0.21,0.0,0.43
282,"[682, 297, 207, 262]",0.06,0.0,0.2,0.15,0.28,0.0,0.3
283,"[684, 299, 208, 260]",0.04,0.0,0.14,0.25,0.21,0.0,0.36
284,"[690, 303, 203, 254]",0.05,0.0,0.14,0.1,0.2,0.0,0.5
285,"[692, 302, 203, 256]",0.05,0.0,0.17,0.08,0.22,0.0,0.49
286,"[694, 303, 204, 256]",0.03,0.0,0.12,0.12,0.18,0.0,0.54
287,"[694, 300, 206, 258]",0.02,0.0,0.16,0.05,0.18,0.01,0.57
288,"[698, 306, 201, 249]",0.04,0.0,0.22,0.06,0.26,0.01,0.41
289,"[698, 303, 204, 255]",0.03,0.0,0.18,0.05,0.18,0.0,0.55
290,"[695, 301, 205, 256]",0.03,0.0,0.16,0.06,0.2,0.0,0.54
291,"[693, 298, 204, 256]",0.03,0.0,0.21,0.08,0.17,0.0,0.5
292,"[692, 298, 204, 255]",0.04,0.0,0.21,0.11,0.17,0.0,0.46
293,"[693, 306, 195, 240]",0.05,0.0,0.23,0.03,0.23,0.0,0.45
294,"[688, 295, 207, 258]",0.08,0.0,0.23,0.08,0.22,0.0,0.39
295,"[687, 297, 205, 254]",0.04,0.0,0.2,0.07,0.22,0.0,0.47
296,"[687, 295, 206, 258]",0.05,0.0,0.21,0.1,0.23,0.0,0.4
297,"[694, 306, 193, 238]",0.06,0.0,0.19,0.04,0.25,0.0,0.46
298,"[687, 296, 205, 257]",0.05,0.0,0.22,0.07,0.21,0.0,0.46
299,"[687, 298, 203, 251]",0.04,0.0,0.21,0.1,0.18,0.01,0.46
300,"[686, 299, 204, 251]",0.05,0.0,0.16,0.21,0.18,0.0,0.4
301,"[689, 299, 202, 250]",0.06,0.0,0.2,0.06,0.2,0.0,0.48
302,"[687, 296, 203, 252]",0.06,0.0,0.25,0.05,0.19,0.0,0.45
303,"[687, 295, 204, 256]",0.04,0.0,0.12,0.16,0.14,0.0,0.54
304,"[688, 294, 203, 254]",0.04,0.0,0.15,0.13,0.2,0.0,0.47
305,"[687, 291, 205, 257]",0.03,0.0,0.12,0.09,0.2,0.0,0.55
306,"[685, 292, 202, 252]",0.03,0.0,0.1,0.24,0.2,0.0,0.41
307,"[684, 293, 200, 252]",0.04,0.0,0.09,0.2,0.21,0.0,0.46
308,"[681, 289, 203, 257]",0.05,0.0,0.09,0.17,0.23,0.0,0.46
309,"[680, 287, 201, 258]",0.06,0.0,0.12,0.22,0.21,0.0,0.39
310,"[683, 290, 198, 254]",0.05,0.0,0.17,0.15,0.21,0.0,0.42
311,"[684, 289, 195, 250]",0.04,0.0,0.16,0.08,0.17,0.0,0.54
312,"[685, 287, 195, 250]",0.04,0.0,0.22,0.08,0.2,0.0,0.46
313,"[683, 286, 198, 254]",0.04,0.0,0.26,0.04,0.2,0.0,0.46
314,"[684, 287, 198, 250]",0.04,0.0,0.21,0.08,0.18,0.0,0.49
315,"[683, 287, 200, 252]",0.03,0.0,0.25,0.05,0.18,0.0,0.49
